SubjectID,StimID,CueText,Phase,ViewingNumber,TrialIndex,TrialID,SaccStart_ms,SaccEnd_ms,Duration_ms,StartX,StartY,EndX,EndY,PeakVelocity
Encode-Decode_Experiment-1-1,2356125,airport,encoding,2,56,56,289286,289472,186,328.6,825.2,425.5,988.8,843.5
Encode-Decode_Experiment-1-1,2356125,airport,encoding,2,56,56,289808,289850,42,463.9,902.1,996.5,786.5,416.8
Encode-Decode_Experiment-1-1,2356125,airport,encoding,2,56,56,290144,290186,42,1040.6,768.2,1227.0,771.3,254.7
Encode-Decode_Experiment-1-1,2356125,airport,encoding,2,56,56,290798,290812,14,1255.8,776.6,1243.2,813.7,60.9
Encode-Decode_Experiment-1-1,2356125,airport,encoding,2,56,56,291136,291190,54,1257.4,814.7,717.7,690.0,523.3
Encode-Decode_Experiment-1-1,2356125,airport,encoding,2,56,56,291492,291544,52,697.3,683.9,1133.5,775.3,384.8
Encode-Decode_Experiment-1-1,2350974,drink,encoding,2,57,57,292108,292136,28,1005.8,636.7,776.7,475.1,389.1
Encode-Decode_Experiment-1-1,2350974,drink,encoding,2,57,57,292330,292354,24,776.6,463.6,679.7,396.1,210.8
Encode-Decode_Experiment-1-1,2350974,drink,encoding,2,57,57,292660,292672,12,691.1,413.3,736.5,410.9,75.3
Encode-Decode_Experiment-1-1,2350974,drink,encoding,2,57,57,292980,293016,36,724.5,421.3,634.0,406.8,182.3
Encode-Decode_Experiment-1-1,2350974,drink,encoding,2,57,57,293158,293410,252,620.6,446.6,728.0,660.8,977.1
Encode-Decode_Experiment-1-1,2350974,drink,encoding,2,57,57,293634,293696,62,729.1,608.4,723.1,990.5,566.6
Encode-Decode_Experiment-1-1,2350974,drink,encoding,2,57,57,294574,294608,34,702.3,1054.0,1092.4,969.0,398.3
Encode-Decode_Experiment-1-1,2350974,drink,encoding,2,57,57,295086,295136,50,1111.4,892.8,653.4,708.7,484.9
Encode-Decode_Experiment-1-1,2350974,drink,encoding,2,57,57,295902,295940,38,661.9,591.9,694.4,443.8,330.2
Encode-Decode_Experiment-1-1,2350974,drink,encoding,2,57,57,296158,296376,218,685.5,436.2,613.0,511.5,1104.3
Encode-Decode_Experiment-1-1,2350974,drink,encoding,2,57,57,296528,296596,68,619.6,402.1,519.4,874.1,518.7
Encode-Decode_Experiment-1-1,2350974,drink,encoding,2,57,57,296770,296822,52,523.3,873.9,1015.0,644.1,506.4
Encode-Decode_Experiment-1-1,2379478,baby-milk,encoding,2,58,58,297338,297562,224,941.4,647.7,1021.4,609.6,1068.2
Encode-Decode_Experiment-1-1,2379478,baby-milk,encoding,2,58,58,298112,298464,352,1011.4,586.5,950.7,547.0,821.6
Encode-Decode_Experiment-1-1,2379478,baby-milk,encoding,2,58,58,299130,299172,42,969.1,539.9,867.7,408.9,327.8
Encode-Decode_Experiment-1-1,2379478,baby-milk,encoding,2,58,58,299430,299706,276,865.6,389.7,901.6,1118.0,1044.4
Encode-Decode_Experiment-1-1,2379478,baby-milk,encoding,2,58,58,299954,299990,36,890.5,871.4,993.2,912.3,222.1
Encode-Decode_Experiment-1-1,2379478,baby-milk,encoding,2,58,58,301318,301552,234,1074.0,1047.6,1168.8,1093.6,718.4
Encode-Decode_Experiment-1-1,150472,pizza,encoding,2,59,59,302290,302328,38,1000.2,595.7,794.4,732.3,266.7
Encode-Decode_Experiment-1-1,150472,pizza,encoding,2,59,59,302968,303014,46,772.7,699.6,954.0,514.7,378.0
Encode-Decode_Experiment-1-1,150472,pizza,encoding,2,59,59,303530,303590,60,959.9,485.3,529.4,482.8,475.2
Encode-Decode_Experiment-1-1,150472,pizza,encoding,2,59,59,303796,303812,16,542.1,476.9,502.2,521.6,98.8
Encode-Decode_Experiment-1-1,150472,pizza,encoding,2,59,59,303982,304042,60,511.5,522.1,943.2,482.2,416.3
Encode-Decode_Experiment-1-1,150472,pizza,encoding,2,59,59,305252,305302,50,958.4,564.6,879.3,859.9,438.5
Encode-Decode_Experiment-1-1,150472,pizza,encoding,2,59,59,306748,306772,24,853.3,896.1,845.8,957.6,84.6
Encode-Decode_Experiment-1-1,2349475,blender,encoding,2,60,60,307344,307374,30,984.2,626.6,767.6,600.4,235.6
Encode-Decode_Experiment-1-1,2349475,blender,encoding,2,60,60,307566,307582,16,790.9,593.7,719.8,586.2,102.7
Encode-Decode_Experiment-1-1,2349475,blender,encoding,2,60,60,307752,307814,62,727.5,597.6,634.2,945.0,418.3
Encode-Decode_Experiment-1-1,2349475,blender,encoding,2,60,60,308016,308066,50,621.2,919.3,638.9,695.2,381.6
Encode-Decode_Experiment-1-1,2349475,blender,encoding,2,60,60,308270,308296,26,630.3,670.4,655.5,576.6,154.0
Encode-Decode_Experiment-1-1,2349475,blender,encoding,2,60,60,308600,308662,62,649.5,597.2,828.5,886.6,478.0
Encode-Decode_Experiment-1-1,2349475,blender,encoding,2,60,60,309154,309182,28,809.6,863.0,777.8,895.5,127.6
Encode-Decode_Experiment-1-1,2349475,blender,encoding,2,60,60,309748,309798,50,771.7,879.1,690.5,640.3,429.2
Encode-Decode_Experiment-1-1,2349475,blender,encoding,2,60,60,311118,311138,20,696.5,601.6,621.9,627.8,121.4
Encode-Decode_Experiment-1-1,2349475,blender,encoding,2,60,60,311540,311586,46,627.9,647.2,847.0,738.4,378.3
Encode-Decode_Experiment-1-1,2349475,blender,encoding,2,60,60,311944,312150,206,864.9,748.3,639.0,676.6,907.4
Encode-Decode_Experiment-1-1,2386442,teeth,decoding,,1,61,312728,312746,18,1005.4,592.2,1028.3,633.7,74.4
Encode-Decode_Experiment-1-1,2386442,teeth,decoding,,1,61,313156,313186,30,1024.3,626.0,803.7,583.5,240.2
Encode-Decode_Experiment-1-1,2386442,teeth,decoding,,1,61,313542,313556,14,835.4,586.0,881.8,579.0,76.3
Encode-Decode_Experiment-1-1,2386442,teeth,decoding,,1,61,314124,316320,2196,860.5,585.8,939.2,1414.0,590.5
Encode-Decode_Experiment-1-1,2386442,teeth,decoding,,1,61,316428,316466,38,983.0,845.7,925.0,725.8,237.6
Encode-Decode_Experiment-1-1,2386442,teeth,decoding,,1,61,316960,316994,34,1005.3,729.9,866.9,611.9,347.9
Encode-Decode_Experiment-1-1,2386442,teeth,decoding,,1,61,317210,317224,14,851.0,598.9,884.4,567.2,84.2
Encode-Decode_Experiment-1-1,2386442,teeth,decoding,,1,61,317496,317546,50,890.4,572.2,233.3,620.8,475.2
Encode-Decode_Experiment-1-1,2386442,teeth,decoding,,1,61,317806,317850,44,253.6,620.3,770.9,584.5,502.3
Encode-Decode_Experiment-1-1,2386442,teeth,decoding,,1,61,318096,318132,36,839.7,596.8,924.3,609.2,209.6
Encode-Decode_Experiment-1-1,2386442,teeth,decoding,,1,61,318272,318330,58,949.6,621.8,1416.0,754.5,489.0
Encode-Decode_Experiment-1-1,2386442,teeth,decoding,,1,61,318604,318664,60,1450.3,748.5,961.3,577.0,550.3
Encode-Decode_Experiment-1-1,2386442,teeth,decoding,,1,61,318906,319080,174,985.3,570.8,850.1,758.7,1125.0
Encode-Decode_Experiment-1-1,2379478,baby-milk,decoding,,2,62,319220,319240,20,950.2,631.6,1055.4,624.5,139.2
Encode-Decode_Experiment-1-1,2379478,baby-milk,decoding,,2,62,319556,319582,26,1049.0,630.0,845.7,613.9,239.8
Encode-Decode_Experiment-1-1,2379478,baby-milk,decoding,,2,62,319940,320106,166,868.3,622.3,864.7,758.3,952.4
Encode-Decode_Experiment-1-1,2379478,baby-milk,decoding,,2,62,320392,320434,42,868.4,654.1,614.1,567.1,377.4
Encode-Decode_Experiment-1-1,2379478,baby-milk,decoding,,2,62,320722,320768,46,601.5,559.6,883.0,652.2,354.4
Encode-Decode_Experiment-1-1,2379478,baby-milk,decoding,,2,62,321248,321316,68,907.9,657.3,483.7,396.6,371.3
Encode-Decode_Experiment-1-1,2379478,baby-milk,decoding,,2,62,321426,321484,58,471.0,404.3,759.3,589.5,411.9
Encode-Decode_Experiment-1-1,2379478,baby-milk,decoding,,2,62,321664,321748,84,765.5,584.2,441.6,38.2,635.5
Encode-Decode_Experiment-1-1,2379478,baby-milk,decoding,,2,62,321950,321996,46,451.3,18.4,584.5,159.2,233.3
Encode-Decode_Experiment-1-1,2379478,baby-milk,decoding,,2,62,322126,322188,62,598.1,204.2,840.2,658.2,668.3
Encode-Decode_Experiment-1-1,2379478,baby-milk,decoding,,2,62,322684,322728,44,869.3,642.2,1097.5,488.2,375.6
Encode-Decode_Experiment-1-1,2379478,baby-milk,decoding,,2,62,323040,323092,52,1119.3,479.8,831.0,637.1,463.8
Encode-Decode_Experiment-1-1,2379478,baby-milk,decoding,,2,62,323328,323356,28,817.2,650.0,864.6,611.9,187.8
Encode-Decode_Experiment-1-1,2379478,baby-milk,decoding,,2,62,324040,324206,166,910.9,584.5,890.6,762.1,496.4
Encode-Decode_Experiment-1-1,2379478,baby-milk,decoding,,2,62,325188,325450,262,916.5,661.8,949.4,830.3,891.2
Encode-Decode_Experiment-1-1,2379478,baby-milk,decoding,,2,62,325618,325640,22,937.3,668.7,868.4,602.1,130.0
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,326596,326618,22,997.1,705.5,1042.9,746.7,110.7
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,326852,326878,26,1041.6,725.6,815.9,617.4,361.9
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,327066,327076,10,832.3,600.3,841.2,571.6,70.5
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,327370,327436,66,836.5,567.5,261.5,760.8,492.8
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,327912,327944,32,248.0,754.1,658.6,770.7,368.4
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,328408,328462,54,716.1,755.5,973.9,843.1,351.2
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,328950,328986,36,966.8,832.1,1059.2,800.2,219.8
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,329338,329388,50,1093.0,790.4,775.7,679.2,383.0
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,329642,329692,50,751.2,679.2,501.9,787.1,358.3
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,330012,330098,86,522.7,802.7,626.7,669.3,298.2
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,330158,330220,62,647.5,673.7,1090.3,635.2,365.4
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,330534,330580,46,1122.7,651.4,1384.7,634.9,313.2
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,330796,330930,134,1434.6,639.3,-112.7,502.6,524.4
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,331362,331410,48,1095.0,560.1,546.4,489.2,550.0
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,331688,331736,48,524.4,482.4,797.3,369.3,341.9
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,332068,332122,54,836.0,362.0,496.2,478.1,478.4
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,332402,332428,26,509.6,504.8,572.0,574.0,111.4
Encode-Decode_Experiment-1-1,2408717,surfboard,decoding,,3,63,332756,332802,46,575.1,557.1,898.7,537.3,415.8
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,decoding,,4,64,333982,334042,60,919.7,587.2,1272.1,626.9,392.4
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,decoding,,4,64,334318,334358,40,1272.1,639.0,1128.9,751.8,306.8
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,decoding,,4,64,335186,335234,48,1132.6,762.2,1229.0,889.7,185.9
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,decoding,,4,64,335670,335686,16,1239.6,900.6,1279.8,850.7,102.8
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,decoding,,4,64,335844,335882,38,1277.9,838.5,1038.7,662.8,382.4
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,decoding,,4,64,336122,336162,40,1036.2,649.5,865.8,594.4,260.0
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,decoding,,4,64,336452,336458,6,848.2,585.5,851.4,569.6,56.0
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,decoding,,4,64,338642,338678,36,843.6,568.6,758.9,581.1,208.4
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,decoding,,4,64,338872,338914,42,744.7,579.0,897.9,595.5,271.1
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,decoding,,4,64,339226,339254,28,917.7,601.7,1159.0,598.1,283.3
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,decoding,,4,64,339952,339968,16,1193.5,617.9,1240.9,565.8,122.2
Encode-Decode_Experiment-1-1,2374670,spray-vehicle,decoding,,4,64,340168,340212,44,1253.0,554.4,933.2,564.3,371.3
Encode-Decode_Experiment-1-1,2367132,video game,decoding,,5,65,340372,340416,44,631.9,604.4,910.9,592.2,326.6
Encode-Decode_Experiment-1-1,2367132,video game,decoding,,5,65,340778,340838,60,955.4,605.1,577.7,709.5,336.5
Encode-Decode_Experiment-1-1,2367132,video game,decoding,,5,65,341008,341062,54,579.6,703.1,1207.8,699.7,418.0
Encode-Decode_Experiment-1-1,2367132,video game,decoding,,5,65,341336,341378,42,1235.5,717.8,982.7,678.9,356.6
Encode-Decode_Experiment-1-1,2367132,video game,decoding,,5,65,341602,341638,36,958.9,675.8,862.5,641.0,203.6
Encode-Decode_Experiment-1-1,2367132,video game,decoding,,5,65,342698,342740,42,851.4,637.5,1027.3,600.8,272.5
Encode-Decode_Experiment-1-1,2367132,video game,decoding,,5,65,343248,343270,22,1051.8,589.5,1084.4,645.3,96.5
Encode-Decode_Experiment-1-1,2367132,video game,decoding,,5,65,343610,343638,28,1084.1,634.8,748.3,620.1,370.1
Encode-Decode_Experiment-1-1,2367132,video game,decoding,,5,65,343956,344024,68,752.2,634.7,306.8,766.2,427.1
Encode-Decode_Experiment-1-1,2367132,video game,decoding,,5,65,344508,344554,46,294.1,762.1,609.9,629.7,269.6
Encode-Decode_Experiment-1-1,2367132,video game,decoding,,5,65,344950,344978,28,630.6,646.8,835.6,582.5,281.9
Encode-Decode_Experiment-1-1,2367132,video game,decoding,,5,65,345462,345492,30,838.7,598.1,1031.4,530.9,244.9
Encode-Decode_Experiment-1-1,2367132,video game,decoding,,5,65,345700,345724,24,1024.5,524.8,858.4,541.7,217.7
Encode-Decode_Experiment-1-1,2367132,video game,decoding,,5,65,345934,345950,16,868.0,551.4,831.1,575.1,63.1
Encode-Decode_Experiment-1-1,2367132,video game,decoding,,5,65,347058,347096,38,837.8,549.3,674.7,445.8,216.7
Encode-Decode_Experiment-1-1,2362704,bears,decoding,,6,66,347748,347764,16,986.3,619.3,1025.1,647.9,73.9
Encode-Decode_Experiment-1-1,2362704,bears,decoding,,6,66,348052,348092,40,1022.4,652.7,852.2,630.1,297.3
Encode-Decode_Experiment-1-1,2362704,bears,decoding,,6,66,348978,349020,42,819.4,634.0,814.6,770.9,188.5
Encode-Decode_Experiment-1-1,2362704,bears,decoding,,6,66,349220,349266,46,835.0,773.7,481.6,791.9,378.9
Encode-Decode_Experiment-1-1,2362704,bears,decoding,,6,66,349620,349644,24,483.2,786.0,665.3,780.5,235.3
Encode-Decode_Experiment-1-1,2362704,bears,decoding,,6,66,350344,350356,12,686.5,786.5,713.5,812.5,61.4
Encode-Decode_Experiment-1-1,2362704,bears,decoding,,6,66,350652,350672,20,710.6,819.2,579.6,828.3,173.8
Encode-Decode_Experiment-1-1,2362704,bears,decoding,,6,66,351010,351100,90,599.9,843.4,987.1,834.6,397.6
Encode-Decode_Experiment-1-1,2362704,bears,decoding,,6,66,351270,351308,38,993.7,773.8,1142.4,617.8,292.1
Encode-Decode_Experiment-1-1,2362704,bears,decoding,,6,66,351572,351592,20,1157.0,601.5,1157.1,504.6,189.2
Encode-Decode_Experiment-1-1,2362704,bears,decoding,,6,66,351768,351936,168,1155.7,500.1,951.6,558.1,784.4
Encode-Decode_Experiment-1-1,2362704,bears,decoding,,6,66,352282,352306,24,941.2,504.3,981.8,581.3,139.5
Encode-Decode_Experiment-1-1,2362704,bears,decoding,,6,66,352832,352874,42,989.9,576.2,655.0,695.0,361.3
Encode-Decode_Experiment-1-1,2362704,bears,decoding,,6,66,353250,353328,78,664.4,710.7,532.6,1104.2,241.7
Encode-Decode_Experiment-1-1,2362704,bears,decoding,,6,66,353878,353918,40,777.4,708.4,830.0,786.8,224.9
Encode-Decode_Experiment-1-1,2362704,bears,decoding,,6,66,354146,354226,80,839.5,796.8,130.0,553.3,461.2
Encode-Decode_Experiment-1-1,2385851,suitcase,decoding,,7,67,354888,355102,214,962.7,625.8,996.3,871.5,1014.1
Encode-Decode_Experiment-1-1,2385851,suitcase,decoding,,7,67,355524,355550,26,994.2,646.7,807.9,600.5,248.2
Encode-Decode_Experiment-1-1,2385851,suitcase,decoding,,7,67,355822,355838,16,816.6,605.4,804.6,592.6,44.7
Encode-Decode_Experiment-1-1,2385851,suitcase,decoding,,7,67,356486,356510,24,825.7,597.5,837.9,719.7,195.3
Encode-Decode_Experiment-1-1,2385851,suitcase,decoding,,7,67,357194,357240,46,827.5,709.7,698.6,838.6,240.0
Encode-Decode_Experiment-1-1,2385851,suitcase,decoding,,7,67,357782,357826,44,673.1,845.9,1184.6,768.9,443.6
Encode-Decode_Experiment-1-1,2385851,suitcase,decoding,,7,67,358166,358188,22,1204.0,764.7,1207.4,638.9,221.8
Encode-Decode_Experiment-1-1,2385851,suitcase,decoding,,7,67,358732,358758,26,1230.0,626.2,1042.4,789.6,351.1
Encode-Decode_Experiment-1-1,2385851,suitcase,decoding,,7,67,359184,359256,72,1048.1,794.2,379.1,863.9,417.8
Encode-Decode_Experiment-1-1,2385851,suitcase,decoding,,7,67,359512,359694,182,351.0,883.0,-564.7,868.0,776.5
Encode-Decode_Experiment-1-1,2385851,suitcase,decoding,,7,67,360856,360874,18,521.8,881.3,491.4,886.5,68.4
Encode-Decode_Experiment-1-1,2385851,suitcase,decoding,,7,67,361208,361242,34,514.0,896.3,1002.2,852.7,451.8
Encode-Decode_Experiment-1-1,2385550,tangerines,decoding,,8,68,361884,361896,12,989.9,639.6,1005.0,671.4,68.3
Encode-Decode_Experiment-1-1,2385550,tangerines,decoding,,8,68,362216,362254,38,989.8,664.9,859.2,638.1,228.6
Encode-Decode_Experiment-1-1,2385550,tangerines,decoding,,8,68,362882,362922,40,843.0,624.5,811.9,723.2,166.6
Encode-Decode_Experiment-1-1,2385550,tangerines,decoding,,8,68,363616,363652,36,817.2,744.7,1264.0,824.6,431.2
Encode-Decode_Experiment-1-1,2385550,tangerines,decoding,,8,68,363962,363996,34,1309.4,859.9,1231.9,892.0,192.6
Encode-Decode_Experiment-1-1,2385550,tangerines,decoding,,8,68,364358,364404,46,1215.4,885.4,1270.5,622.5,342.6
Encode-Decode_Experiment-1-1,2385550,tangerines,decoding,,8,68,364650,364718,68,1282.5,610.0,696.5,604.8,394.8
Encode-Decode_Experiment-1-1,2385550,tangerines,decoding,,8,68,364998,365090,92,698.4,643.7,1068.3,727.0,627.3
Encode-Decode_Experiment-1-1,2385550,tangerines,decoding,,8,68,365454,365544,90,1077.9,743.2,461.4,1185.1,391.1
Encode-Decode_Experiment-1-1,2385550,tangerines,decoding,,8,68,366006,366046,40,995.5,784.7,846.4,660.9,359.7
Encode-Decode_Experiment-1-1,2385550,tangerines,decoding,,8,68,366428,366436,8,843.5,638.8,831.5,622.6,50.3
Encode-Decode_Experiment-1-1,2385550,tangerines,decoding,,8,68,366544,366704,160,842.3,625.7,867.4,696.6,842.8
Encode-Decode_Experiment-1-1,2385550,tangerines,decoding,,8,68,367268,367290,22,873.5,585.9,927.3,661.8,143.5
Encode-Decode_Experiment-1-1,2385550,tangerines,decoding,,8,68,367560,367584,24,932.3,670.2,1006.2,746.4,132.4
Encode-Decode_Experiment-1-1,2385550,tangerines,decoding,,8,68,368128,368158,30,998.6,740.5,872.3,631.4,246.3
Encode-Decode_Experiment-1-1,2360001,clock,decoding,,9,69,369200,369430,230,981.7,656.3,965.7,724.6,761.2
Encode-Decode_Experiment-1-1,2360001,clock,decoding,,9,69,369850,370074,224,974.3,690.2,879.4,764.5,848.3
Encode-Decode_Experiment-1-1,2360001,clock,decoding,,9,69,370264,370286,22,876.6,678.6,812.0,641.8,121.8
Encode-Decode_Experiment-1-1,2360001,clock,decoding,,9,69,371332,371554,222,832.1,648.1,829.4,678.1,1080.8
Encode-Decode_Experiment-1-1,2360001,clock,decoding,,9,69,371956,371984,28,854.2,628.9,824.9,661.9,127.1
Encode-Decode_Experiment-1-1,2360001,clock,decoding,,9,69,372148,372166,18,819.4,659.7,855.3,628.0,76.1
Encode-Decode_Experiment-1-1,2360001,clock,decoding,,9,69,372860,372914,54,846.5,617.8,501.3,471.1,365.5
Encode-Decode_Experiment-1-1,2360001,clock,decoding,,9,69,373242,373276,34,482.6,475.7,602.9,498.3,244.2
Encode-Decode_Experiment-1-1,2360001,clock,decoding,,9,69,373618,373652,34,635.8,474.1,808.1,268.3,347.5
Encode-Decode_Experiment-1-1,2360001,clock,decoding,,9,69,373988,374038,50,815.5,261.5,781.3,510.8,328.3
Encode-Decode_Experiment-1-1,2360001,clock,decoding,,9,69,374248,374300,52,782.6,547.2,695.7,796.0,308.8
Encode-Decode_Experiment-1-1,2360001,clock,decoding,,9,69,374758,374788,30,679.0,834.5,642.6,954.1,171.5
Encode-Decode_Experiment-1-1,2360001,clock,decoding,,9,69,375062,375108,46,632.2,963.7,486.1,1093.8,297.3
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,376184,376232,48,587.5,743.8,602.2,764.2,212.1
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,376590,376690,100,577.8,741.7,833.7,741.6,286.3
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,376812,376848,36,875.4,704.6,1001.8,708.3,209.7
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,377116,377154,38,1016.9,709.6,838.4,739.7,254.3
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,378276,378338,62,834.7,709.2,1430.4,579.0,418.3
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,378594,378644,50,1477.8,575.5,801.8,610.2,541.9
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,378882,378936,54,809.2,614.5,1389.8,361.6,413.9
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,379374,379406,32,1381.2,361.8,1329.3,545.5,341.6
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,379580,379644,64,1293.7,555.7,790.0,689.1,460.4
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,379914,379966,52,788.1,694.8,504.5,703.2,409.9
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,380340,380382,42,557.8,691.2,773.7,617.9,317.2
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,380600,380616,16,817.9,607.7,877.3,584.2,101.6
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,381212,381228,16,875.0,603.4,840.5,599.9,66.8
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,381548,381662,114,859.2,622.5,882.2,737.7,471.4
Encode-Decode_Experiment-1-1,2348899,tie,decoding,,10,70,382388,382412,24,892.1,650.4,939.0,706.8,97.8
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,382952,383182,230,959.4,635.8,971.0,651.3,909.0
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,384204,384238,34,987.8,573.5,896.3,566.3,172.4
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,384526,384546,20,879.2,578.9,817.7,598.0,96.0
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,385346,385376,30,835.2,621.5,899.4,720.3,211.2
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,385606,385648,42,914.2,742.0,762.6,987.5,386.7
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,385962,386008,46,778.9,1024.5,1134.6,954.7,322.0
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,386292,386326,34,1171.4,946.3,1266.6,923.1,176.1
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,387132,387176,44,1288.0,877.9,1411.8,729.9,245.1
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,387526,387558,32,1447.1,742.1,1151.8,590.0,366.4
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,388410,388448,38,1171.0,562.3,983.4,534.8,310.0
Encode-Decode_Experiment-1-1,2356991,baseball,decoding,,11,71,389336,389358,22,982.6,545.5,1015.1,614.9,118.9
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,389918,390102,184,978.2,636.7,971.9,759.4,1092.3
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,390772,390806,34,983.0,652.4,896.5,631.0,175.5
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,391072,391084,12,872.7,639.3,831.1,642.5,67.9
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,391494,391518,24,865.9,636.3,910.6,739.4,189.5
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,391852,391884,32,916.1,732.9,865.7,654.0,221.8
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,393014,393034,20,857.6,658.3,830.1,658.5,65.0
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,393804,394036,232,831.1,676.1,825.6,754.4,954.3
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,394376,394392,16,823.2,660.4,810.4,630.4,70.1
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,396050,396110,60,827.7,622.2,435.9,705.2,388.6
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,396382,396426,44,457.0,699.6,731.5,625.4,369.7
Encode-Decode_Experiment-1-1,2356125,airport,decoding,,12,72,396632,396654,22,785.2,628.3,840.3,604.4,119.1
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,397224,397434,210,982.1,652.7,987.4,833.7,1160.6
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,397660,397686,26,992.3,747.4,859.7,697.3,189.1
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,397882,397888,6,878.9,685.9,863.0,680.3,43.7
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,398218,398254,36,895.0,679.0,933.7,758.0,195.7
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,398620,398644,24,949.1,773.7,847.8,682.0,223.7
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,399582,399874,292,867.0,666.4,1002.2,1032.6,642.9
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,400286,400340,54,992.1,919.5,1284.3,893.9,344.9
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,400660,400678,18,1280.9,890.9,1287.1,876.0,55.9
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,402324,402556,232,1309.5,913.1,715.0,715.6,614.0
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,402776,402796,20,727.5,628.9,809.2,661.5,125.4
Encode-Decode_Experiment-1-1,2409918,elephant,decoding,,13,73,402968,402988,20,799.0,652.4,832.8,624.4,108.9
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,404670,404712,42,1009.2,624.7,866.2,686.5,230.6
