SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,81262,81510,248,997.7,567.6
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,81548,81702,154,900.1,326.6
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,81746,81878,132,1088.3,545.3
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,81950,82086,136,377.7,556.7
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,82118,82262,144,449.1,571.6
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,82326,82524,198,1076.2,699.4
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,82552,82984,432,1192.0,628.2
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,83032,83142,110,1112.8,195.4
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,83192,83570,378,723.7,178.1
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,83628,83800,172,926.3,452.5
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,83864,84328,464,432.5,552.4
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,84374,84520,146,419.2,800.7
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,84556,84668,112,293.8,715.7
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,84738,85262,524,1084.1,609.3
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,85300,85594,294,1314.9,617.7
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,85626,85790,164,1207.5,525.5
Encode-Decode_Experiment-4-1,2369373,chef,encoding,17,17,85830,86336,506,823.6,188.7
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,86344,86602,258,990.3,556.4
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,86658,86844,186,1345.4,633.4
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,86886,87140,254,1367.1,475.3
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,87210,87372,162,638.2,552.2
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,87410,87662,252,508.2,561.8
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,87694,88124,430,438.2,415.2
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,88164,88376,212,680.1,420.2
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,88444,88626,182,1384.7,485.4
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,88652,88838,186,1254.7,460.0
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,88904,89110,206,698.6,696.5
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,89148,89298,150,905.6,628.4
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,89328,89662,334,898.8,771.8
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,89714,89824,110,1143.0,808.3
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,89886,90000,114,1622.1,792.8
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,90056,90166,110,1857.5,877.1
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,90220,90562,342,1332.9,438.8
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,90612,90776,164,696.5,362.9
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,90810,90976,166,600.9,392.9
Encode-Decode_Experiment-4-1,2385550,tangerines,encoding,18,18,91022,91378,356,529.1,533.3
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,91426,91738,312,974.2,574.5
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,91786,91948,162,519.4,359.2
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,91992,92242,250,462.7,546.4
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,92316,92506,190,1306.4,643.4
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,92544,92634,90,1317.0,562.8
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,92696,92952,256,1797.6,684.2
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,93018,93168,150,1284.0,601.3
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,93242,93418,176,474.7,594.2
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,93438,93668,230,465.0,575.8
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,93738,93990,252,1234.2,596.7
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,94024,94274,250,1287.5,656.3
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,94300,94410,110,1360.9,571.0
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,94472,94716,244,1798.9,670.3
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,94748,94862,114,1836.6,666.6
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,94954,95512,558,544.6,193.1
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,95564,95852,288,425.1,659.7
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,95916,96022,106,500.3,247.4
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,96062,96172,110,558.9,155.5
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,19,19,96244,96494,250,1268.8,519.7
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,96502,96748,246,985.0,565.1
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,96794,97168,374,954.3,387.9
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,97210,97288,78,951.2,527.7
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,97334,97708,374,836.2,396.1
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,97744,97906,162,854.8,331.0
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,97950,98440,490,738.3,125.5
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,98498,98778,280,638.3,394.2
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,98844,99128,284,1233.5,376.4
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,99178,99408,230,965.6,609.8
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,99458,99700,242,818.3,430.6
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,99726,99934,208,851.2,357.4
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,99986,100152,166,1103.2,317.8
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,100206,100344,138,1159.2,519.6
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,100400,100622,222,641.8,459.5
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,100672,100888,216,703.0,348.0
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,100950,101296,346,1245.6,387.8
Encode-Decode_Experiment-4-1,2385851,suitcase,encoding,20,20,101332,101504,172,1375.4,327.4
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,101584,101880,296,974.1,577.5
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,101918,102090,172,865.5,704.9
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,102124,102688,564,920.5,648.2
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,102726,102954,228,1056.5,556.6
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,103022,103206,184,1482.6,246.9
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,103272,103344,72,1682.3,651.4
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,103386,103456,70,1793.5,175.1
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,103500,103588,88,1805.4,113.3
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,103622,103890,268,1787.4,61.3
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,103946,104102,156,1531.7,693.5
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,104216,104374,158,1073.4,533.6
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,104426,104638,212,923.6,602.5
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,104704,104878,174,1575.6,886.7
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,104926,105360,434,1435.3,1010.6
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,105426,105602,176,1619.7,324.9
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,105664,105826,162,1728.8,39.2
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,105858,105978,120,1791.3,26.1
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,106030,106188,158,1571.3,392.2
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,106238,106432,194,1209.9,186.5
Encode-Decode_Experiment-4-1,2412687,dog,encoding,21,21,106494,106656,162,771.8,194.0
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,106666,106940,274,999.7,572.5
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,106970,107240,270,682.1,550.5
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,107280,107532,252,993.8,558.4
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,107596,107782,186,1483.5,463.5
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,107834,107978,144,1553.1,203.5
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,108022,108158,136,1329.6,467.0
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,108228,108772,544,636.2,520.3
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,108806,109066,260,745.0,375.5
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,109100,109214,114,836.1,354.1
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,109262,109702,440,1257.7,629.2
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,109748,109898,150,1385.6,600.6
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,109942,110110,168,1032.1,562.0
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,110176,110306,130,1646.1,568.4
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,110372,110726,354,1023.5,530.5
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,110788,111098,310,883.1,820.8
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,111168,111428,260,285.9,771.8
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,111484,111642,158,660.4,536.6
Encode-Decode_Experiment-4-1,2349475,blender,encoding,22,22,111700,111742,42,1490.3,223.5
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,111750,112144,394,990.3,574.1
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,112182,112322,140,1164.3,548.9
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,112382,112822,440,1443.5,251.7
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,112862,113048,186,1660.6,284.5
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,113128,113524,396,581.4,556.0
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,113560,113804,244,451.1,593.6
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,113872,114094,222,1139.2,581.4
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,114120,114290,170,1189.1,545.3
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,114334,114438,104,990.2,574.0
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,114472,114746,274,1203.8,400.7
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,114788,114844,56,1230.4,277.2
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,114918,115090,172,1581.0,885.7
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,115120,115264,144,1549.1,969.8
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,115340,115528,188,641.6,953.0
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,115562,115784,222,1014.2,756.1
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,115914,116258,344,505.4,511.3
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,116324,116548,224,541.1,177.8
Encode-Decode_Experiment-4-1,2347025,umbrella,encoding,23,23,116620,116818,198,1195.7,279.2
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,116826,116956,130,981.5,572.5
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,116974,117088,114,992.1,567.1
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,117118,117332,214,1201.1,435.3
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,117390,118032,642,1585.1,569.3
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,118078,118214,136,1708.7,684.5
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,118278,118578,300,1176.8,443.2
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,118626,118966,340,1223.5,243.5
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,119004,119144,140,1163.0,349.3
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,119176,119394,218,1146.8,413.3
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,119468,119744,276,404.6,540.3
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,119806,120122,316,376.6,293.6
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,120164,120424,260,407.9,497.5
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,120448,120584,136,390.8,545.1
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,120658,120962,304,1228.6,359.9
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,121016,121196,180,1189.6,180.2
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,121268,121476,208,443.0,225.3
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,121512,121538,26,295.9,230.1
Encode-Decode_Experiment-4-1,2409918,elephant,encoding,24,24,121616,121764,148,1472.1,190.2
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,121914,122150,236,978.3,570.2
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,122180,122380,200,908.9,398.3
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,122418,122566,148,1049.6,400.5
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,122588,123348,760,1024.7,390.2
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,123394,123760,366,688.4,348.9
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,123814,124064,250,903.6,474.7
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,124114,124436,322,913.0,663.8
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,124480,124786,306,913.5,847.2
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,124828,125138,310,723.1,857.5
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,125200,125568,368,1117.4,813.2
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,125624,125894,270,1497.1,866.7
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,125928,126246,318,1581.7,834.2
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,126322,126572,250,933.5,128.5
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,126638,126764,126,1041.6,420.5
Encode-Decode_Experiment-4-1,2360001,clock,encoding,25,25,126790,126988,198,1029.5,343.4
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,126996,127268,272,997.5,579.0
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,127312,127444,132,1038.9,448.5
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,127508,127818,310,641.6,701.6
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,127852,128036,184,539.0,540.6
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,128112,128426,314,1526.0,517.6
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,128486,128692,206,1105.3,474.2
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,128734,129160,426,1046.0,405.2
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,129224,129454,230,575.0,559.3
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,129536,129720,184,1500.0,530.3
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,129756,130030,274,1493.4,467.4
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,130096,130310,214,1018.1,420.5
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,130336,130594,258,1042.7,395.9
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,130636,130830,194,1111.6,496.3
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,130894,131006,112,1566.1,530.3
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,131046,131150,104,1605.7,461.3
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,131228,131594,366,559.7,544.7
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,131660,131882,222,1081.5,407.2
Encode-Decode_Experiment-4-1,2370664,donuts,encoding,26,26,131916,132068,152,1006.3,392.1
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,132076,132308,232,978.2,571.5
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,132338,132588,250,1064.9,333.6
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,132628,132824,196,1047.7,233.0
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,132844,133026,182,1087.9,289.1
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,133056,133354,298,1007.8,161.4
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,133408,133448,40,604.1,186.0
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,133512,133814,302,1194.7,348.5
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,133850,134122,272,1288.2,317.4
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,134184,134420,236,1040.0,868.5
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,134460,134618,158,1078.5,357.9
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,134654,135392,738,1080.0,297.5
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,135448,135690,242,800.7,433.6
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,135748,136004,256,543.4,199.1
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,136030,136246,216,542.0,114.1
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,136268,136546,278,538.1,67.8
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,136610,136758,148,1110.4,317.1
Encode-Decode_Experiment-4-1,2411268,apple,encoding,27,27,136784,137146,362,1086.4,270.0
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,137154,137234,80,998.4,570.4
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,137256,137392,136,971.4,581.2
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,137432,137830,398,710.2,535.3
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,137874,138132,258,663.1,738.9
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,138160,138416,256,510.5,776.9
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,138472,138602,130,839.6,799.0
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,138664,138836,172,1039.4,563.3
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,138894,139158,264,1524.1,291.7
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,139184,139388,204,1534.0,258.6
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,139440,139624,184,1336.2,466.9
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,139662,139838,176,1341.2,601.0
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,139906,140164,258,757.8,521.6
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,140196,140402,206,696.3,515.6
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,140442,140656,214,449.0,973.8
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,140696,141044,348,300.9,1024.8
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,141108,141280,172,611.0,685.3
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,141340,141544,204,1483.8,341.7
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,141586,141702,116,1529.0,213.3
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,141766,141920,154,1031.7,484.3
Encode-Decode_Experiment-4-1,2349475,blender,encoding,28,28,141958,142226,268,854.2,735.5
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,142234,142496,262,987.3,591.0
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,142556,142850,294,491.9,283.8
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,142894,143018,124,474.6,514.6
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,143044,143208,164,443.2,587.3
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,143276,143426,150,1210.3,598.3
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,143472,143822,350,1333.1,585.4
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,143876,144118,242,1048.4,921.8
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,144148,144676,528,1010.6,934.4
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,144728,144860,132,1366.7,627.8
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,144882,145224,342,1311.0,598.8
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,145248,145324,76,1345.7,597.9
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,145378,145704,326,506.3,250.6
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,145732,146090,358,535.9,202.4
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,146136,146346,210,934.2,337.8
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,146414,146634,220,1308.6,557.4
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,146696,146940,244,1826.6,649.4
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,146978,147214,236,1825.9,808.9
Encode-Decode_Experiment-4-1,2410309,laptop,encoding,29,29,147252,147306,54,1549.2,812.1
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,30,30,147314,147564,250,965.0,585.3
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,30,30,147596,147858,262,1134.5,440.2
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,30,30,147896,148030,134,1071.7,632.7
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,30,30,148072,148286,214,1191.5,931.8
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,30,30,148312,148566,254,1141.8,888.4
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,30,30,148632,148878,246,689.9,691.8
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,30,30,148912,149156,244,732.8,636.0
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,30,30,149218,149458,240,1106.2,430.6
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,30,30,149486,149710,224,1129.4,363.4
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,30,30,149764,150194,430,867.6,178.7
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,30,30,150266,150632,366,629.6,691.6
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,30,30,150660,150816,156,728.9,598.4
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,30,30,150878,151262,384,860.0,931.5
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,30,30,151312,151696,384,1211.9,808.5
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,30,30,151736,152092,356,1107.6,391.6
Encode-Decode_Experiment-4-1,2387122,polar bear,encoding,30,30,152120,152386,266,1189.6,317.0
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,152394,152702,308,987.0,588.0
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,152734,153060,326,838.5,499.3
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,153092,153504,412,767.3,510.1
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,153576,153906,330,1479.2,632.5
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,153962,154188,226,1726.6,619.2
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,154258,154380,122,985.2,427.2
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,154410,154640,230,1173.8,261.4
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,154690,155052,362,1563.1,555.3
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,155106,155192,86,1322.2,325.4
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,155250,155562,312,863.5,403.2
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,155600,155720,120,742.8,462.3
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,155784,156108,324,1138.9,219.4
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,156170,156308,138,1626.5,212.3
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,156346,156718,372,1598.8,551.4
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,156758,156906,148,1428.0,685.7
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,156956,157094,138,1010.6,708.2
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,157146,157270,124,935.5,522.4
Encode-Decode_Experiment-4-1,2344622,cat,encoding,31,31,157326,157402,76,1324.6,506.7
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,32,32,157478,157848,370,966.6,564.0
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,32,32,157882,158172,290,670.7,468.6
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,32,32,158238,158386,148,262.7,482.7
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,32,32,158464,158644,180,1421.1,522.2
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,32,32,158682,158886,204,1420.6,445.3
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,32,32,158940,159164,224,1527.6,612.1
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,32,32,159232,159432,200,902.8,587.2
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,32,32,159470,159666,196,697.2,501.6
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,32,32,159726,160348,622,358.6,488.7
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,32,32,160384,160540,156,901.2,563.7
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,32,32,160608,160732,124,1471.7,436.0
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,32,32,160764,160916,152,1417.7,433.1
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,32,32,160992,161238,246,381.9,431.4
Encode-Decode_Experiment-4-1,2408717,surfboard,encoding,32,32,161264,161378,114,319.4,385.9
