svg_z_enc_within_resid,prop_total_resid,prop_relations_resid,prop_objects_resid
-0.17578480586160072,0.4311278669625305,0.21629844159755746,0.5357612941171789
0.8616979626374166,-0.43667580568076103,-0.4141865568323434,-0.4439521936501328
1.5176035054668535,-0.1018125942200439,-0.10634538533526794,-0.15249415901014257
-2.970248179681323,-0.2052749145607201,-0.28441512409612746,-0.19798799911567178
0.002628469475597195,0.12134197374048583,0.09180067741687609,0.1396981281077328
-0.5879436244125491,-0.048457339586869874,0.20229784475946144,-0.11008766537497872
-0.03579264939743332,0.06646545088020017,0.04872846765181571,0.09325574782459906
0.36284564311869105,0.2536921256420919,0.19881109393707874,0.27067895109281415
0.015549930286465063,-0.1141735832555778,-0.10791342126235104,-0.2229250666861769
1.2135508434593638,-0.029677113275957345,0.10476134610215437,-0.06273459409188009
-0.9516111758103211,-0.0315214291060707,0.02289921072419987,-0.017759484202971354
0.1170692613728205,0.1224104308226186,0.40470789043882527,0.025648322542570767
-0.981249885954181,-0.09401885987580438,-0.15439402448876133,0.02418097137687225
0.28694217265821625,0.04108398547788128,-0.1766210264452986,0.019827449240464645
0.9056642065107073,0.15535053640287322,0.14451129248867417,0.19454803582824176
1.011012354977899,-0.024515339676570214,-0.22214379942394472,0.024348182770036475
0.7205249310808765,-0.14319274357078504,-0.2648485602376984,0.004866224786633788
0.24084439697024107,-0.1361468793684456,-0.10877173360216208,-0.17490413873007316
0.6256395874174805,-0.12126716879976446,-0.15225845030340934,-0.16150425910124278
-0.6322202643891927,0.14175623326667153,-0.17186718621632402,0.33643603646425857
-0.10874600633626161,0.08191693884923557,0.058931588284162506,0.20459500074220183
-0.9440740336669158,0.04848044146292796,0.089165244092133,0.09763323246751388
-0.4760937841188874,-0.029276702652890285,0.028277384628498825,-0.033260312889004884
0.8623835675310852,0.1176172443395942,0.2008263588587661,0.09366632998834712
0.3142851834310081,-0.09650337376951029,-0.17132585048509263,-0.16357105372768277
-1.0683535747148363,-0.061556675002154004,-0.03130863978983667,-0.1821983769326327
0.4459799258904016,-0.031364531099126736,-0.08058672664238414,-0.1068358278716025
0.7469894444971277,-0.10827223883200338,0.08710412421288743,-0.14773596092539965
0.20094004692360606,-0.1319216645364698,-0.40931698121301674,-0.044611942189276665
-0.6530423030222485,-0.07526410088253566,0.0836790390531636,-0.029546227692399674
-1.5976755604390103,0.1454314532663631,0.2392183749218038,0.1438246398666786
0.16959965707964342,0.12394629881218211,0.15799404243163095,0.05568420115938222
0.9513742258116304,0.06767334254675661,0.0485596815626117,0.11590178400254436
-1.4152831474464054,0.1830054984566084,0.3807208223107971,0.006426833804643151
-1.6059428568641338,-0.04652409160791349,-0.21026972195931734,0.033957025174726596
0.12505660972375535,0.09513724577461369,-0.09580955578700467,0.052064791279566536
0.27211945392134357,-0.4251738262754101,-0.3350832709548725,-0.448412522938399
0.2625592800171964,0.07100630838826089,0.06654450033844705,0.02667266570293736
-1.1729061565362888,-0.056067034020068074,0.015027624390718697,-0.03672604632716486
0.2653548791015996,0.023777455622113086,0.052183088503083286,0.04926804076192293
