svg_z_enc_within_z,pred_relations_pct,ci_lower_rel_pct,ci_upper_rel_pct,pred_objects_pct,ci_lower_obj_pct,ci_upper_obj_pct
1.2605042016806722,48.89338105801061,45.94155941598963,51.84520270003159,58.243574597102786,55.291752955081805,61.19539623912377
1.2941176470588234,48.96985454705578,45.968590838172936,51.971118255938634,58.30597441192044,55.3047107030376,61.30723812080328
1.3277310924369745,49.046328036100945,45.99514450099447,52.09751157120742,58.3683742267381,55.31719069163162,61.419557761844565
1.361344537815126,49.12280152514611,46.021243473094486,52.22435957719773,58.43077404155574,55.32921598950412,61.532332093607366
1.3949579831932772,49.19927501419127,46.046909552148286,52.351640476234266,58.4931738563734,55.34080839433042,61.64553931841639
1.4285714285714284,49.275748503236436,46.07216333455268,52.4793336719202,58.555573671191055,55.35198850250729,61.759158839874814
1.4621848739495795,49.352221992281606,46.09702428239769,52.607419702165515,58.617973486008715,55.362775776124806,61.87317119589262
1.495798319327731,49.42869548132677,46.12151078758042,52.73588017507313,58.68037330082636,55.37318860708,61.98755799457272
1.5294117647058822,49.50516897037194,46.145640232980234,52.86469770776364,58.74277311564402,55.383244378252314,62.102301853035726
1.5630252100840334,49.5816424594171,46.16942905066538,52.993855868168815,58.805172930461666,55.39295952170995,62.21738633921339
1.5966386554621845,49.65811594846227,46.192892777140806,53.12333911978373,58.867572745279325,55.40234957395786,62.332795916600794
1.6302521008403361,49.73458943750743,46.216046105678885,53.25313276933598,58.92997256009698,55.411429228268425,62.448515891925524
1.6638655462184873,49.811062926552594,46.23890293579897,53.38322291730621,58.99237237491464,55.42021238416102,62.564532365668256
1.6974789915966384,49.88753641559776,46.26147641997985,53.51359641121567,59.05477218973228,55.42871219411438,62.68083218535019
1.7310924369747895,49.96400990464293,46.28377900770263,53.64424080158322,59.117172004549936,55.43694110760964,62.79740290149023
1.7647058823529411,50.04048339368809,46.3058224869308,53.77514430044539,59.179571819367595,55.444910912610304,62.91423272612489
1.7983193277310923,50.116956882733255,46.32761802314017,53.90629574232635,59.241971634185255,55.45263277459216,63.03131049377835
1.8319327731092434,50.193430371778426,46.34917619601466,54.037684547542185,59.3043714490029,55.46011727323914,63.148625624766666
1.865546218487395,50.26990386082358,46.370507033925115,54.16930068772206,59.36677126382055,55.46737443692208,63.26616809071902
1.8991596638655461,50.34637734986875,46.39162004630785,54.30113465342966,59.42917107863821,55.4744137750773,63.383928382199116
1.9327731092436973,50.42285083891392,46.41252425405767,54.433177423770154,59.49157089345586,55.48124430859962,63.501897478312095
1.9663865546218484,50.49932432795908,46.4332282180479,54.56542043787026,59.55397070827352,55.48787459836234,63.620066818184696
2.0,50.57579781700425,46.45374006588543,54.697855568123074,59.61637052309116,55.494312771972346,63.738428274209994
