SubjectID,StimID,Question,Accuracy,RT_ms,Response,CorrectKey,TrialIndex
Encode-Decode_Experiment-18-1,1099,79 + 52 = ?,1,3595,2,2,32
Encode-Decode_Experiment-18-1,1036,4 * 10 = ?,1,1169,3,3,33
Encode-Decode_Experiment-18-1,1136,4 * 10 = ?,1,1223,4,4,34
Encode-Decode_Experiment-18-1,1085,90 + 52 = ?,1,2676,4,4,35
Encode-Decode_Experiment-18-1,1133,68 + 50 = ?,0,2806,4,3,36
Encode-Decode_Experiment-18-1,1033,7 * 3 = ?,1,2098,3,3,37
Encode-Decode_Experiment-18-1,1105,75 + 74 = ?,1,1940,3,3,38
Encode-Decode_Experiment-18-1,1003,10 * 9 = ?,1,1019,1,1,39
Encode-Decode_Experiment-18-1,1143,65 - 50 = ?,1,1792,2,2,40
Encode-Decode_Experiment-18-1,1032,23 + 27 = ?,1,2685,3,3,41
Encode-Decode_Experiment-18-1,1107,95 - 2 = ?,1,1287,3,3,42
Encode-Decode_Experiment-18-1,1120,10 * 11 = ?,0,1048,1,4,43
Encode-Decode_Experiment-18-1,1078,56 + 15 = ?,0,3316,2,1,44
Encode-Decode_Experiment-18-1,1116,35 - 24 = ?,1,2076,2,2,45
Encode-Decode_Experiment-18-1,1045,27 + 38 = ?,1,7503,4,4,46
Encode-Decode_Experiment-18-1,1113,71 + 87 = ?,1,2960,1,1,47
Encode-Decode_Experiment-18-1,1074,100 - 47 = ?,1,2815,4,4,48
Encode-Decode_Experiment-18-1,1123,67 - 37 = ?,1,1691,3,3,49
Encode-Decode_Experiment-18-1,1058,84 + 92 = ?,0,4277,3,4,50
Encode-Decode_Experiment-18-1,1148,21 - 18 = ?,1,3287,2,2,51
Encode-Decode_Experiment-18-1,1094,48 + 86 = ?,1,4529,2,2,52
Encode-Decode_Experiment-18-1,1145,12 * 4 = ?,1,2289,1,1,53
Encode-Decode_Experiment-18-1,1140,10 * 12 = ?,1,1587,2,2,54
Encode-Decode_Experiment-18-1,1061,83 + 59 = ?,1,4041,3,3,55
Encode-Decode_Experiment-18-1,1052,31 + 28 = ?,1,2861,4,4,56
Encode-Decode_Experiment-18-1,1147,28 + 37 = ?,0,2400,3,2,57
Encode-Decode_Experiment-18-1,1122,39 + 39 = ?,1,2597,2,2,58
Encode-Decode_Experiment-18-1,1110,83 + 43 = ?,1,4154,2,2,59
Encode-Decode_Experiment-18-1,1037,33 - 10 = ?,1,1985,4,4,60
Encode-Decode_Experiment-18-1,1012,63 - 35 = ?,0,3519,4,1,61
Encode-Decode_Experiment-18-1,1091,75 - 51 = ?,1,3951,1,1,62
Encode-Decode_Experiment-18-1,1137,97 - 87 = ?,1,1511,2,2,63
Encode-Decode_Experiment-18-1,1126,74 - 6 = ?,1,1335,3,3,64
Encode-Decode_Experiment-18-1,1124,3 * 12 = ?,1,1879,2,2,65
Encode-Decode_Experiment-18-1,1080,31 + 56 = ?,0,2378,3,2,66
Encode-Decode_Experiment-18-1,1057,27 - 8 = ?,0,0,,2,67
Encode-Decode_Experiment-18-1,1019,3 * 10 = ?,0,0,,2,68
