SubjectID,StimID,svg_z_all_enc,svg_z_inter_enc,n_fixations_enc,aoi_prop_enc,mean_salience_enc,low_n_enc,svg_z_all_dec,svg_z_inter_dec,n_fixations_dec,aoi_prop_dec,mean_salience_dec,low_n_dec,n_shared_enc_dec,lcs_enc_dec,tau_enc_dec,n_relational_correct,n_objects_correct,n_relational_incorrect,n_objects_incorrect,n_relational_total,any_relational_correct,empty_response,writing_length,svg_z_all_enc_z,lcs_enc_dec_z,n_fixations_enc_z,aoi_prop_enc_z,mean_salience_enc_z
Encode-Decode_Experiment-6-1,2386442,2.49643,2.396599,36,1.0,0.136083,False,0.727411,0.989571,16,1.0,0.073559,False,3.0,0.6,1.0,,,,,,,,102.0,0.6966248469987933,-0.0016221593941582384,0.23339421101322813,0.9721175020277478,-0.761866192497037
Encode-Decode_Experiment-7-1,2412687,2.288554,3.046265,28,0.8929,0.119326,False,,,12,1.0,0.053315,True,2.0,1.0,1.0,,,,,,,,52.0,0.5569368748770015,1.4908114562418715,-1.5553675283553279,-0.26943454261529354,-0.9650151737235855
Encode-Decode_Experiment-7-1,2370664,-0.184854,-0.547579,21,1.0,0.15048,False,,,8,1.0,0.155909,False,1.0,0.5,,,,,,,,,30.0,-1.1051373797258226,-0.37473056330316556,-3.1205340503028145,0.9721175020277478,-0.5873280363402896
Encode-Decode_Experiment-7-1,2348899,4.344444,4.245341,31,1.0,0.151387,False,-0.025828,,11,1.0,0.132255,False,2.0,0.666667,1.0,,,,,,,,137.0,1.938448473163819,0.24711802023985988,-0.8845818760921195,0.9721175020277478,-0.5763322658579553
Encode-Decode_Experiment-7-1,2374670,1.782472,1.272177,37,0.8919,0.238978,False,-0.550838,0.013212,13,1.0,0.202547,False,5.0,0.6,0.0,,,,,,,,41.0,0.21686121290861365,-0.0016221593941582384,0.45698942843429763,-0.2810269986810549,0.48555365731532146
Encode-Decode_Experiment-7-1,2349475,0.748411,1.213572,36,0.7778,0.074432,False,-0.827606,,9,1.0,0.081452,False,3.0,0.75,1.0,,,,,,,,66.0,-0.47800439995786487,0.558040446469353,0.23339421101322813,-1.603726235784426,-1.5092755045217392
Encode-Decode_Experiment-7-1,2385851,-0.621581,-0.295882,34,0.8235,0.19349,False,,,6,1.0,0.229958,False,3.0,0.25,-1.0,,,,,,,,56.0,-1.39860804974465,-1.3075015730756843,-0.2137962238289109,-1.073950993579132,-0.06590787267412962
Encode-Decode_Experiment-7-1,2345035,0.932135,2.564691,37,0.9459,0.201809,False,0.923372,0.132466,17,0.9412,0.257736,False,6.0,0.5,0.6,,,,,,,,27.0,-0.3545460257823753,-0.37473056330316556,0.45698942843429763,0.3449656288700578,0.03494528569691856
Encode-Decode_Experiment-7-1,150472,1.41076,0.080443,30,0.9333,0.096645,False,,,1,1.0,0.243138,True,1.0,1.0,,,,,,,,,54.0,-0.03292084703739001,1.4908114562418715,-1.108177093513189,0.19890068244146533,-1.239982175167719
Encode-Decode_Experiment-7-1,2397102,2.382196,2.973796,39,0.9487,0.127476,False,0.012053,,4,1.0,0.053164,False,3.0,0.666667,-0.333333,,,,,,,,95.0,0.619862181720643,0.24711802023985988,0.9041798632764366,0.3774245058541899,-0.866210841385078
Encode-Decode_Experiment-7-1,2367132,3.855499,4.640196,36,0.8611,0.101701,False,,,11,1.0,0.046373,False,2.0,0.666667,1.0,,,,,,,,115.0,1.6098884877441964,0.24711802023985988,0.23339421101322813,-0.6380746455065054,-1.1786871194249589
Encode-Decode_Experiment-7-1,2347400,0.984843,0.99418,33,1.0,0.215651,False,-0.537993,-0.499543,22,0.9545,0.124912,False,2.0,0.333333,1.0,,,,,,,,39.0,-0.319127441460013,-0.9965791468461911,-0.4373914412499804,0.9721175020277478,0.2027550486698783
Encode-Decode_Experiment-7-1,2356125,1.173365,1.729532,37,0.9189,0.227187,False,-0.696795,,7,1.0,0.111202,False,3.0,0.5,0.333333,,,,,,,,0.0,-0.1924449197627299,-0.37473056330316556,0.45698942843429763,0.03196931509450211,0.3426086410449729
Encode-Decode_Experiment-7-1,2369373,0.183473,0.889763,30,1.0,0.241064,False,1.498476,,11,1.0,0.209851,False,3.0,0.666667,0.333333,,,,,,,,56.0,-0.8576299632481955,0.24711802023985988,-1.108177093513189,0.9721175020277478,0.5108427171015947
Encode-Decode_Experiment-7-1,2383555,0.749032,-0.735721,37,0.7838,0.133659,False,-0.793201,,6,1.0,0.178851,False,2.0,0.5,1.0,,,,,,,,115.0,-0.4775871019980829,-0.37473056330316556,0.45698942843429763,-1.5341714993898576,-0.7912529043483919
Encode-Decode_Experiment-7-1,2347025,-0.06041,-1.594998,43,0.9767,0.091408,False,,-0.459827,4,0.75,0.1221,False,3.0,0.666667,-0.333333,,,,,,,,89.0,-1.02151382528604,0.24711802023985988,1.7985607329607147,0.7020132756955083,-1.303471535714561
Encode-Decode_Experiment-7-1,2409918,2.332896,1.390204,36,1.0,0.165495,False,1.925675,1.275686,7,1.0,0.095537,False,4.0,0.75,0.333333,,,,,,,,94.0,0.5867336963466492,0.558040446469353,0.23339421101322813,0.9721175020277478,-0.4052977234491621
Encode-Decode_Experiment-7-1,2360001,-1.217876,-0.324731,35,0.9714,0.326806,False,0.331708,0.297059,12,1.0,0.117727,False,4.0,0.6,0.333333,,,,,,,,65.0,-1.7993048080831007,-0.0016221593941582384,0.009798993592158614,0.6405732585469734,1.5503127862265398
Encode-Decode_Experiment-7-1,2386442,4.627566,4.987966,35,1.0,0.148875,False,,,4,1.0,0.066974,False,2.0,1.0,1.0,,,,,,,,168.0,2.1287000560452767,1.4908114562418715,0.009798993592158614,0.9721175020277478,-0.6067858220339466
Encode-Decode_Experiment-7-1,2371471,1.745154,0.462466,28,1.0,0.354357,False,2.062537,2.302602,15,0.8667,0.179959,False,3.0,0.4,-0.333333,,,,,,,,79.0,0.19178436063302137,-0.7478389672121729,-1.5553675283553279,0.9721175020277478,1.884319922454542
Encode-Decode_Experiment-7-1,2362704,-0.165852,0.597545,27,0.9259,0.179319,False,,,12,0.8333,0.193286,False,2.0,0.5,1.0,,,,,,,,24.0,-1.0923684653429293,-0.37473056330316556,-1.7789627457763975,0.11311650755483042,-0.23770617863351462
Encode-Decode_Experiment-7-1,2356991,2.005123,1.600837,38,0.9474,0.177353,False,,,10,0.9,0.077921,True,1.0,1.0,,,,,,,,,126.0,0.36647765098173934,1.4908114562418715,0.6805846458553672,0.3623543129687005,-0.26154045070437415
Encode-Decode_Experiment-7-1,2350974,3.169868,3.386176,36,0.9167,0.264149,False,0.012471,0.011031,10,1.0,0.140316,False,4.0,0.75,0.666667,,,,,,,,1.0,1.1491599572075484,0.558040446469353,0.23339421101322813,0.00646591174982607,0.7907075038542875
Encode-Decode_Experiment-7-1,2411268,1.062827,0.261892,39,0.9231,0.173866,False,,,10,1.0,0.068153,False,1.0,0.5,,,,,,,,,119.0,-0.266723956603917,-0.37473056330316556,0.9041798632764366,0.08065763057069962,-0.30381415706810144
Encode-Decode_Experiment-7-1,2379478,2.159423,0.857453,28,0.8214,0.490175,False,-0.828673,,5,1.0,0.47059,False,1.0,0.25,,,,,,,,,0.0,0.4701637624058211,-1.3075015730756843,-1.5553675283553279,-1.098295151317231,3.5308729052215857
Encode-Decode_Experiment-7-1,2387122,2.967508,1.898518,32,0.9062,0.144433,False,0.004738,-0.429208,9,0.7778,0.092788,False,4.0,0.6,0.0,,,,,,,,124.0,1.0131786123742546,-0.0016221593941582384,-0.6609866586710499,-0.11525487694066767,-0.6606372139661736
Encode-Decode_Experiment-7-1,2344622,0.271614,-1.278616,33,0.8485,0.198161,False,-0.780845,,11,0.9091,0.122471,False,3.0,1.0,1.0,,,,,,,,90.0,-0.7984012040321877,1.4908114562418715,-0.4373914412499804,-0.7841395919350979,-0.009280260851654891
Encode-Decode_Experiment-7-1,2408717,-1.207143,-0.597033,28,0.7143,0.233471,False,,,10,0.9,0.098073,False,2.0,1.0,1.0,,,,,,,,81.0,-1.7920924747459999,1.4908114562418715,-1.5553675283553279,-2.3398471959602722,0.4187910244087989
Encode-Decode_Experiment-7-1,2394020,0.604723,-1.365737,31,0.8387,0.247806,False,0.076489,-0.790641,5,1.0,0.329782,False,2.0,0.5,1.0,,,,,,,,61.0,-0.5745594873091513,-0.37473056330316556,-0.8845818760921195,-0.8977456613795596,0.5925775402459158
Encode-Decode_Experiment-7-1,2410309,-0.041977,0.245724,29,0.931,0.25357,False,,,15,1.0,0.123614,False,0.0,0.0,,,,,,,,,75.0,-1.0091272660385993,-2.2402725828482026,-1.3317723109342585,0.17223803349021458,0.6624558435096163
Encode-Decode_Experiment-7-1,2385550,2.376866,-1.353456,40,0.95,0.202622,False,-0.007466,0.762362,5,1.0,0.249387,False,3.0,0.5,0.333333,,,,,,,,132.0,0.6162805422268625,-0.37473056330316556,1.1277750806975062,0.39249469873967935,0.04480147246884584
Encode-Decode_Experiment-8-1,2379478,4.63285,3.552256,36,0.9167,0.425175,False,-0.423969,,10,0.4,0.165363,False,1.0,0.333333,,,,,,,,,40.0,2.1322507845790737,-0.9965791468461911,0.23339421101322813,0.00646591174982607,2.7428628927058822
Encode-Decode_Experiment-8-1,2412687,1.034705,1.270628,32,0.8438,0.166302,False,0.051169,0.243306,17,1.0,0.051626,False,3.0,0.4,0.333333,,,,,,,,84.0,-0.28562130479230347,-0.7478389672121729,-0.6609866586710499,-0.8386241354441767,-0.3955142760630056
Encode-Decode_Experiment-8-1,2387122,1.562034,1.593014,36,0.9444,0.141841,False,-0.471989,,7,0.4286,0.104128,False,3.0,0.333333,-1.0,,,,,,,,73.0,0.06873186080166746,-0.9965791468461911,0.23339421101322813,0.3275769447714164,-0.6920606286191076
Encode-Decode_Experiment-8-1,2356125,-0.631323,-1.301204,37,0.973,0.242599,False,,,13,0.6923,0.067349,False,2.0,0.666667,1.0,,,,,,,,95.0,-1.405154453487316,0.24711802023985988,0.45698942843429763,0.6591211882521909,0.5294518766279271
Encode-Decode_Experiment-8-1,2369373,1.520159,0.171343,34,0.9706,0.255906,False,1.310598,,11,1.0,0.228784,False,4.0,0.6,0.333333,,,,,,,,0.0,0.04059280755550142,-0.0016221593941582384,-0.2137962238289109,0.6312992936943641,0.6907757110363345
Encode-Decode_Experiment-8-1,2386442,1.92352,2.731982,38,0.9737,0.147193,False,-0.800303,-0.75826,10,1.0,0.04922,False,4.0,0.333333,0.0,,,,,,,,92.0,0.31164227994778343,-0.9965791468461911,0.6805846458553672,0.6672359074982241,-0.6271770965116608
Encode-Decode_Experiment-8-1,2385851,0.060765,-0.738824,37,0.9189,0.201447,False,,,12,0.0833,0.007572,True,1.0,1.0,,,,,,,,,40.0,-0.9400869649372834,1.4908114562418715,0.45698942843429763,0.03196931509450211,0.03055667608875416
Encode-Decode_Experiment-8-1,2344622,0.73344,0.747616,34,0.7647,0.241018,False,-1.006592,-0.646995,9,0.8889,0.114116,False,4.0,0.4,0.0,,,,,,,,51.0,-0.48806457347782556,-0.7478389672121729,-0.2137962238289109,-1.7555874102458997,0.5102850484773529
Encode-Decode_Experiment-8-1,2397102,1.123851,0.30753,37,1.0,0.113161,False,,,9,1.0,0.048791,False,2.0,0.666667,1.0,,,,,,,,76.0,-0.2257172082983877,0.24711802023985988,0.45698942843429763,0.9721175020277478,-1.0397548926029594
Encode-Decode_Experiment-8-1,2347025,1.830741,0.527908,42,1.0,0.123411,False,0.114689,-0.001368,12,1.0,0.098938,False,5.0,0.6,0.4,,,,,,,,87.0,0.2492968895925346,-0.0016221593941582384,1.5749655155396451,0.9721175020277478,-0.9154917752447138
Encode-Decode_Experiment-8-1,2367132,5.486701,5.663553,45,0.9778,0.103068,False,-0.667473,,17,0.9412,0.044989,False,3.0,0.4,-0.333333,,,,,,,,65.0,2.706019351821872,-0.7478389672121729,2.2457511678028537,0.7147649773678457,-1.1621146627002055
Encode-Decode_Experiment-8-1,2394020,2.496872,0.004021,38,0.8684,0.257362,False,,,3,0.6667,0.216554,True,2.0,0.5,-1.0,,,,,,,,92.0,0.6969218610055947,-0.37473056330316556,0.6805846458553672,-0.5534497162264478,0.7084271353166858
Encode-Decode_Experiment-8-1,2374670,1.056789,1.445137,42,0.8095,0.255874,False,0.345381,0.295135,8,1.0,0.162787,False,3.0,1.0,1.0,,,,,,,,54.0,-0.2707813560904926,1.4908114562418715,1.5749655155396451,-1.2362453784997913,0.6903877676455572
Encode-Decode_Experiment-8-1,2370664,1.982342,-0.419512,41,1.0,0.147608,False,,,7,1.0,0.170321,True,1.0,1.0,,,,,,,,,50.0,0.35116933403843387,1.4908114562418715,1.3513702981185758,0.9721175020277478,-0.6221459556625221
Encode-Decode_Experiment-8-1,2383555,0.383423,0.774295,40,0.95,0.222199,False,,,3,1.0,0.102885,True,1.0,0.5,,,,,,,,,62.0,-0.723268083927099,-0.37473056330316556,1.1277750806975062,0.39249469873967935,0.28213796500761407
Encode-Decode_Experiment-8-1,150472,3.588978,4.256883,40,0.975,0.097512,False,0.913255,0.883508,9,1.0,0.114286,False,1.0,0.2,,,,,,,,,85.0,1.430792401529953,-1.494055775030188,1.1277750806975062,0.6823061003837136,-1.2294713339238554
Encode-Decode_Experiment-8-1,2411268,2.259676,1.97729,35,0.9143,0.221108,False,-0.824366,-0.61717,19,1.0,0.081119,False,4.0,0.6,0.666667,,,,,,,,14.0,0.5375315117810543,-0.0016221593941582384,0.009798993592158614,-0.021355982808000704,0.2689115200283119
Encode-Decode_Experiment-8-1,2409918,3.39246,1.585622,37,0.8649,0.152732,False,-1.422082,,14,1.0,0.051935,False,4.0,0.75,0.333333,,,,,,,,51.0,1.2987367486146075,0.558040446469353,0.45698942843429763,-0.5940233124566119,-0.560026520214361
Encode-Decode_Experiment-8-1,2385550,3.001805,0.764713,41,0.9268,0.273839,False,0.54853,,13,0.6154,0.257258,False,3.0,0.6,1.0,,,,,,,,56.0,1.0362254209517774,-0.0016221593941582384,1.3513702981185758,0.12354971801401579,0.9081816118739359
Encode-Decode_Experiment-8-1,2360001,2.657856,2.576825,37,1.0,0.273491,False,0.677443,1.50134,14,0.8571,0.211829,False,6.0,0.375,-0.066667,,,,,,,,78.0,0.805099469310808,-0.8411160681894249,0.45698942843429763,0.9721175020277478,0.9039627274992362
Encode-Decode_Experiment-8-1,2371471,2.491041,-0.977904,34,1.0,0.359251,False,1.193143,0.638368,13,0.7692,0.158863,False,2.0,0.666667,1.0,,,,,,,,112.0,0.6930035608389464,0.24711802023985988,-0.2137962238289109,0.9721175020277478,1.9436510147814936
Encode-Decode_Experiment-8-1,2408717,0.036244,0.070182,39,0.8718,0.226803,False,,,15,1.0,0.080718,False,1.0,0.333333,,,,,,,,,85.0,-0.9565645225408473,-0.9965791468461911,0.9041798632764366,-0.5140353656028583,0.3379533203556494
Encode-Decode_Experiment-8-1,2350974,3.962759,3.565626,38,0.9211,0.268728,False,0.04303,-0.032254,8,1.0,0.067282,False,4.0,0.5,-0.666667,,,,,,,,77.0,1.6819647826978388,-0.37473056330316556,0.6805846458553672,0.057472718439176874,0.8462197784282783
Encode-Decode_Experiment-8-1,2349475,2.198678,3.429503,38,1.0,0.068237,False,1.420862,1.147337,10,0.9,0.138148,False,3.0,0.428571,1.0,,,,,,,,48.0,0.49654223488768995,-0.6412381651313306,0.6805846458553672,0.9721175020277478,-1.5843789203299663
Encode-Decode_Experiment-8-1,2356991,0.204838,0.462377,39,0.9744,0.169588,False,0.832764,,5,1.0,0.050667,False,4.0,0.6,0.0,,,,,,,,132.0,-0.84327316629048,-0.0016221593941582384,0.9041798632764366,0.6753506267442575,-0.3556773391225965
Encode-Decode_Experiment-8-1,2348899,3.74928,4.212406,38,1.0,0.205653,False,-0.342669,-0.796273,15,0.9333,0.079226,False,2.0,0.4,1.0,,,,,,,,126.0,1.538511721254536,-0.7478389672121729,0.6805846458553672,0.9721175020277478,0.08154698551400125
Encode-Decode_Experiment-8-1,2362704,1.405148,1.051653,36,0.9444,0.205955,False,,,10,0.6,0.065629,False,2.0,0.25,-1.0,,,,,,,,73.0,-0.03669198415541945,-1.3075015730756843,0.23339421101322813,0.3275769447714164,0.08520820126445879
Encode-Decode_Experiment-8-1,2345035,1.879344,1.748502,38,0.9211,0.289683,False,,,5,0.6,0.095865,False,3.0,0.666667,0.333333,,,,,,,,102.0,0.28195700672503393,0.24711802023985988,0.6805846458553672,0.057472718439176874,1.1002620832323793
Encode-Decode_Experiment-8-1,2410309,2.043639,1.631061,41,0.9756,0.282692,False,0.271854,-0.29776,8,1.0,0.133387,False,3.0,1.0,1.0,,,,,,,,58.0,0.39235953217169356,1.4908114562418715,1.3513702981185758,0.6892615740231709,1.0155085755785747
Encode-Decode_Experiment-8-1,2347400,0.467842,0.335853,45,0.9111,0.263876,False,1.437579,1.022601,15,1.0,0.081354,False,6.0,0.375,-0.066667,,,,,,,,41.0,-0.6665404245602191,-0.8411160681894249,2.2457511678028537,-0.058451842218436835,0.7873978618017212
Encode-Decode_Experiment-9-1,2409918,2.625336,,31,0.8065,0.050967,False,0.308519,0.179792,21,1.0,0.0907,False,2.0,0.25,-1.0,,,,,,,,154.0,0.783246764557009,-1.3075015730756843,-0.8845818760921195,-1.2710227466970754,-1.793747119039908
Encode-Decode_Experiment-9-1,2412687,1.958574,-0.743982,30,0.7333,0.12542,False,,,19,1.0,0.023774,False,1.0,0.5,,,,,,,,,197.0,0.33519777541025775,-0.37473056330316556,-1.108177093513189,-2.1195905307108074,-0.8911362042424977
Encode-Decode_Experiment-9-1,2347025,2.598256,1.927722,26,0.8077,0.088606,False,,,17,0.8824,0.068684,False,2.0,1.0,1.0,,,,,,,,134.0,0.7650496168099961,1.4908114562418715,-2.002557963197467,-1.257111799418162,-1.3374408288694686
Encode-Decode_Experiment-9-1,2383555,1.699468,1.177805,33,0.9697,0.22862,False,-0.512508,-0.512152,19,1.0,0.169818,False,7.0,0.5,0.047619,,,,,,,,244.0,0.16108440154993245,-0.37473056330316556,-0.4373914412499804,0.6208660832351787,0.35998123101320356
Encode-Decode_Experiment-9-1,2394020,-0.590967,-0.868963,37,0.5676,0.308736,False,-0.002349,-0.792538,19,1.0,0.220251,False,5.0,0.4,-0.2,,,,,,,,162.0,-1.3780361338980078,-0.7478389672121729,0.45698942843429763,-4.040460500807464,1.3312460027471746
Encode-Decode_Experiment-9-1,2360001,0.410768,0.516923,34,1.0,0.174152,False,-0.929238,,18,1.0,0.251854,False,3.0,0.2,-1.0,,,,,,,,94.0,-0.7048928621714832,-1.494055775030188,-0.2137962238289109,0.9721175020277478,-0.30034691301303224
Encode-Decode_Experiment-9-1,2356125,0.496497,0.447397,36,0.7778,0.106559,False,,-1.082983,16,0.8125,0.084981,False,2.0,0.333333,-1.0,,,,,,,,325.0,-0.6472849124224546,-0.9965791468461911,0.23339421101322813,-1.603726235784426,-1.1197924634126313
Encode-Decode_Experiment-9-1,2408717,1.655676,0.870265,37,0.8378,0.186735,False,1.625068,-0.420958,20,1.0,0.303272,False,4.0,0.222222,-0.333333,,,,,,,,279.0,0.13165716764530896,-1.4111436255135281,0.45698942843429763,-0.9081788718387449,-0.1478002978209537
Encode-Decode_Experiment-9-1,2356991,1.018636,3.187482,32,0.7812,0.152339,False,-0.020004,,12,1.0,0.019098,False,2.0,0.333333,-1.0,,,,,,,,135.0,-0.2964193094875307,-0.9965791468461911,-0.6609866586710499,-1.5643118851608377,-0.5647909499823405
Encode-Decode_Experiment-9-1,2411268,0.855837,0.593857,36,0.5833,0.080255,False,,,8,0.875,0.079061,False,3.0,0.666667,0.333333,,,,,,,,194.0,-0.4058165567573242,0.24711802023985988,0.23339421101322813,-3.8584589405750105,-1.438681930631294
Encode-Decode_Experiment-9-1,2385851,0.564743,0.603015,35,0.7143,0.167463,False,,,11,1.0,0.341527,True,1.0,1.0,,,,,,,,,55.0,-0.6014251433994611,1.4908114562418715,0.009798993592158614,-2.3398471959602722,-0.381439204916379
Encode-Decode_Experiment-9-1,2348899,0.028133,-0.462537,18,1.0,0.090338,False,3.104365,1.829715,20,0.95,0.200948,False,3.0,0.4,-0.333333,,,,,,,,397.0,-0.9620149311588689,-0.7478389672121729,-3.7913197025660232,0.9721175020277478,-1.3164433928436656
Encode-Decode_Experiment-9-1,150472,0.199746,-0.4888,22,0.8182,0.10836,False,1.540368,0.124246,22,0.9545,0.09138,False,4.0,0.6,0.333333,,,,,,,,126.0,-0.8466948751652138,-0.0016221593941582384,-2.896938832881745,-1.135391010727667,-1.0979585244504655
